PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
YLcGm,8/q7/3Pp3/3pk3/p7/P1P3p1/1P1Q4/7K w - - 0 53,d2d4 a7d4 c3d4 e5d6,1839,74,95,854,crushing endgame queenEndgame short,https://lichess.org/XlHUR0Uz#105
YLckb,2b5/R2p1k1p/1p4p1/1Pp5/P1P5/8/2r2PPP/4R1K1 w - - 1 36,e1e4 c2c1 e4e1 c1e1,628,96,100,70,backRankMate endgame mate mateIn2 short,https://lichess.org/p6MIUffl#71
YLclB,r2q1rk1/p1pnb1pp/2Qppn2/1N2p3/4P3/3P4/PPP2PPP/R1B1K1NR w KQ - 7 11,b5c7 a8c8 c7e6 c8c6,1585,76,92,289,advantage opening short,https://lichess.org/8xiVaLmc#21
YLcnk,5rk1/1Qp2ppp/p2p2q1/1p2nb2/8/1B6/PPP2PPP/R1B2RK1 w - - 3 16,c1f4 f5e4 b7e4 g6e4,1604,102,67,26,advantage middlegame short,https://lichess.org/huCQD37X#31
YLczd,r1b2rk1/pp1n2pp/2p3q1/3pPpn1/2P5/1P1B1P2/PB1N2PP/R2Q1RK1 w - - 0 15,c4d5 g5h3 g1h1 h3f4 g2g3 f4d3,1810,74,90,163,advantage long master opening pin,https://lichess.org/NTEBLZHs#29
YLd2L,r3r1k1/pp3p2/7p/2p1q3/2Ppn1b1/3P1N2/PPB2PPb/R2Q1R1K w - - 0 23,d3e4 e5h5 f3h2 g4d1,1924,98,78,24,advantage middlegame quietMove short,https://lichess.org/OUDaK1P1#45
YLd7o,r6r/1bp2kp1/ppnqpn2/3P2B1/8/P1N5/1P2BPPP/R1QR2K1 w - - 1 24,d5c6 d6h2 g1f1 h2h1,1530,79,83,155,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LtsyETpY#47
YLdjU,5r1k/5Bbp/6p1/p1Q1p3/P2pP3/3P1R1P/2Pq2PK/8 w - - 0 41,c5c4 g7h6 c4c7 h6f4,1810,75,92,240,crushing endgame quietMove short,https://lichess.org/x11BLFWo#81
YLdyR,r1b1kbnr/ppq2ppp/2n1p3/1BppN3/4P3/2N5/PPPP1PPP/R1BQK2R w KQkq - 2 6,e4d5 c7e5 d1e2 e5e2,1334,76,89,158,advantage hangingPiece opening short,https://lichess.org/e6rn7oT1#11
YLe1w,r2qk2r/1p2bppp/8/pN1p4/PnpPnQ2/5N2/BPb2PPP/R1B2RK1 b kq - 3 14,c2a4 b5c7 d8c7 f4c7,1242,78,96,306,advantage fork opening short,https://lichess.org/Xh6GgZQp/black#28
YLeAV,r1bqkb1r/pp1p1ppp/2n1pn2/8/2PQ4/4PN2/PP3PPP/RNB1KB1R w KQkq - 1 6,d4c3 f8b4 c1d2 b4c3,1391,76,89,324,crushing opening pin short,https://lichess.org/oSJJeG6i#11
YLeEW,r2qk2r/1pp1n1pp/p1n1Qp2/3P3b/2B4B/8/P1P2PPP/3RR1K1 b kq - 0 17,h5f7 e6g4 c6e5 g4g7 h8g8 g7f6,2263,127,78,25,crushing long middlegame,https://lichess.org/ljsEeGuJ/black#34
YLeHA,k6r/b1p4n/p1Np2r1/1p2pN1p/q3P1pP/1nP1B1P1/1PK1Q1B1/3R1R2 w - - 4 35,c2d3 a4c4 d3c2 c4e2,1720,75,94,1369,crushing deflection fork middlegame short skewer,https://lichess.org/yheczOmv#69
YLeIH,2kr2r1/pp2Rp1p/3p3p/8/2B5/2N2n2/PP3P1P/R4K2 w - - 0 20,e7f7 f3d2 f1e2 d2c4,1500,500,100,3,equality fork middlegame short,https://lichess.org/Nku3Lzdf#39
YLeMb,rn3rk1/pp4bp/2p3p1/5bN1/5p2/3B4/PPP2PPP/R1B2RK1 w - - 1 18,c1f4 f5d3 c2d3 f8f4,1098,82,58,56,advantage discoveredAttack middlegame short,https://lichess.org/LF6PPvsS#35
YLece,rnb1k2r/ppp2ppp/4pn2/2b1N3/2BqpP2/2N5/PPPPQ1PP/R1B1K2R b KQkq - 5 7,b8d7 c3b5 d4f2 e2f2 c5f2 e1f2,1655,83,86,45,advantage long opening,https://lichess.org/gZpLJGPI/black#14
YLehZ,r4r1k/6bp/p2pBqn1/1p1P3Q/5p2/N1P1p3/PP4PP/4RRK1 w - - 4 24,e1e3 f4e3 f1f6 f8f6 a3c2 g6f4,2040,77,90,386,advantage long middlegame,https://lichess.org/vrjDPAWG#47
YLenF,5rk1/6p1/4r1q1/2pp1NPp/1p5P/4P1K1/PPQ5/5R2 b - - 2 34,e6e4 f5e7 g8h7 e7g6,2217,77,97,1234,advantage endgame master short,https://lichess.org/SmTLIsEh/black#68
YLeou,r1bqk2r/ppp2pp1/2np3p/2b1p2n/2B1P3/2P2N1P/PP1P1PP1/RNBQR1K1 w kq - 3 8,f3e5 c5f2 g1f2 d8h4,2191,120,60,22,advantage attraction kingsideAttack opening sacrifice short,https://lichess.org/7W5FFkEO#15
YLeyN,3rr1k1/pp3ppp/8/3N4/2P3n1/1N4P1/PPn3B1/R1B2K2 w - - 1 24,a1b1 e8e1,1520,85,72,182,master mate mateIn1 middlegame oneMove,https://lichess.org/NvWmR871#47
YLezW,r2qk2r/ppp2ppp/2n1p3/3pP3/2PPn3/1Pb2B2/P3QPPP/RNB2RK1 w kq - 3 11,c1b2 c6d4 b1c3 d4e2,1670,76,88,362,advantage opening short,https://lichess.org/JaFVFvUn#21
YLf1Z,8/6p1/1k5p/1B2pp2/PP6/2K2P2/6P1/8 w - - 1 37,a4a5 b6b5 a5a6 b5a6,1500,500,100,0,endgame equality hangingPiece short,https://lichess.org/9a5rgApW#73
YLfAD,1B6/6pp/p7/3k4/1P6/3K4/P5nP/8 b - - 0 29,g2f4 b8f4,1118,181,-100,7,crushing endgame hangingPiece oneMove,https://lichess.org/p8r4P4AI/black#58
YLfCe,2r3k1/p2nRppp/Q7/3p4/3P1q2/2NP1N1P/Pr3KP1/R7 w - - 0 19,f2g1 c8c3 e7e8 d7f8 g1h1 b2g2 a6a5 g2e2 e8e2 f4f3,2467,98,58,64,advantage hangingPiece middlegame veryLong,https://lichess.org/v8iqqgi8#37
YLfQV,1r3r2/pp3p1k/2Bp1qpp/8/4P1b1/1P3N2/PR1Q1PPP/3R2K1 b - - 0 19,g4f3 e4e5 d6e5 c6f3,1657,81,91,40,advantage discoveredAttack middlegame short,https://lichess.org/6VN6xYsP/black#38
YLflx,7r/3k1p2/5Kp1/7p/7R/8/8/8 b - - 9 57,d7e8 f6g7 g6g5 h4h1 g5g4 g7h8,2619,98,78,121,crushing endgame long rookEndgame,https://lichess.org/mBNCph8j/black#114
YLg03,8/5pk1/p1R4p/1pN3b1/1P3pP1/P1P1r2P/6K1/8 b - - 2 40,e3c3 c5e6 g7f6 c6c3,1380,75,90,93,crushing discoveredAttack endgame short,https://lichess.org/mYg2V7SM/black#80
YLg8W,3rr1k1/1pp2pp1/p4n1p/8/N1Pq4/1PR4P/1P1N1RP1/3Q2K1 w - - 1 24,c3c2 f6e4 d1f1 e4f2 d2f3 f2h3,1875,75,88,440,crushing doubleCheck kingsideAttack long middlegame,https://lichess.org/femapj75#47
YLgMX,6k1/5ppp/4pb2/ppqr4/1P2Q3/2P2N2/P4PPP/4R1K1 b - - 0 24,c5c3 e4d5 c3e1 f3e1 e6d5 b4a5,1651,74,92,1019,advantage endgame long,https://lichess.org/odvQPKLb/black#48
YLgQV,r1b2rk1/pppq2pp/2nb4/1N6/2P1p3/5N2/PP3PPP/R1BQR1K1 w - - 0 14,e1e4 d6h2 g1h2 d7d1,1210,75,100,1335,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/HeK8O9Qn#27
YLgT4,2kr2r1/p1p2pQ1/1pn1q3/3N3p/8/4P1P1/PP3PP1/3R1RK1 w - - 1 20,g7f6 d8d5 f6e6 f7e6 d1d5 e6d5,1392,134,33,13,advantage long middlegame,https://lichess.org/cj9v1oYS#39
YLgZ6,7k/4p1b1/p2p2p1/2p3Np/q1P1P1bP/2P5/1r1N1QP1/1R4K1 b - - 1 29,a4a2 b1b2 a2b2 f2f7,2300,84,87,350,crushing middlegame short,https://lichess.org/DKOiiCL3/black#58
YLguu,5b1k/p4q2/1p1r1p1p/2pP1Q2/5PR1/PP4RP/6PK/4r3 b - - 0 35,e1d1 g4g8 f7g8 g3g8 h8g8 f5g4,1918,127,-71,16,advantage attraction exposedKing kingsideAttack long middlegame,https://lichess.org/Y7aEAUER/black#70
YLgx8,r3k2r/pb3ppp/1p2pn2/2q1n3/1P6/P1N3P1/2Q2PP1/3RKBNR b Kkq - 0 14,c5c6 f1b5 e8g8 b5c6,1196,80,98,595,crushing middlegame pin short,https://lichess.org/x785Oivy/black#28
YLh2a,5rk1/4p2p/p2p2p1/2pP4/q1Pb1Q2/4N3/PP4PP/1RB4K w - - 1 26,f4e4 a4d1 e3d1 f8f1,1845,74,96,1693,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/XBlcYXom#51
YLhAW,r1bq4/4kr1B/1pp1p3/p3P1R1/P3p3/2P1P3/1PQ4R/2K5 w - - 0 25,c2e4 f7f1 c1c2 d8d1,1092,79,77,126,dovetailMate mate mateIn2 middlegame short,https://lichess.org/XU0QdghI#49
YLhHo,3r1rk1/p6p/1p4pb/5p2/3P4/P1B1PP1q/1P5Q/3RR1K1 b - - 3 26,h6e3 e1e3 h3h2 g1h2,856,84,100,145,advantage hangingPiece middlegame short,https://lichess.org/dJU7iiVG/black#52
YLhMx,1r3k2/q3b1pB/4npQN/3p4/2pP4/3n4/1B3RPP/6K1 b - - 0 31,e7d6 f2f6 g7f6 g6g8 f8e7 g8f7 e7d8 f7a7,1999,220,-50,5,crushing fork middlegame sacrifice skewer veryLong,https://lichess.org/AdbFv1y1/black#62
YLhfL,7R/5r2/1k1Pp3/4P2b/4P1p1/4K3/8/8 b - - 1 56,g4g3 h8h5 f7f1 h5g5,1726,74,92,1010,crushing endgame hangingPiece short,https://lichess.org/huuJeAAi/black#112
YLhvq,rn4k1/4prbp/2pq4/5pBN/7P/1p1P4/1PP2PQ1/2KR2NR w - - 0 22,f2f4 d6c5 h5g7 a8a1 c1d2 c5c2,1788,250,63,2,crushing long middlegame pin queensideAttack sacrifice,https://lichess.org/wMqEdMe1#43
YLiDN,r1bqkb1r/pp1n1p1p/4p1p1/3pN3/2BP4/8/PPP2PPP/R1BQK2R w KQkq - 0 9,c4b5 d8a5 c2c3 a5b5,1253,78,47,148,advantage fork opening short,https://lichess.org/1v0y8e0M#17
YLiIp,r2q1rk1/1p2pp2/p2p2pB/3Q3p/n3P2P/2P2P2/P4P2/R4RK1 b - - 1 19,f8e8 d5d4 e7e5 d4a4,1348,82,81,50,advantage middlegame short,https://lichess.org/sCvWLq35/black#38
YLiOK,r3k2r/ppqn1ppp/2pb1n2/5p1P/3P1N2/3B1Q2/PPP2PP1/R1B1K2R w KQkq - 4 13,d3f5 c7a5 c1d2 a5f5,1645,74,96,2682,advantage fork middlegame short,https://lichess.org/mdW6vvx7#25
YLiOn,3r1rk1/1pp2p2/p2b3p/3Q2pq/8/2P1PN2/PP3PPP/R1BR2K1 w - - 1 20,d5f5 d6h2 g1f1 d8d1,1289,79,94,1049,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/HwuSlbzn#39
YLj5A,rnbq1rk1/pp2ppbp/6p1/4P1B1/2Bp2n1/2N2N1P/PP3PP1/R2QK2R w KQ - 0 10,h3g4 d4c3 d1d8 f8d8,1502,175,-33,6,advantage opening short,https://lichess.org/EvY7w9as#19
YLj7K,2kr3r/p5pp/2p1Np2/1p2p3/3qP3/P2P1P2/1PPQ1P1P/6RK b - - 0 21,d4b2 d2a5 d8d7 a5a6 c8b8 a6c6,1970,76,82,94,crushing endgame exposedKing long queensideAttack,https://lichess.org/02FKpCSC/black#42
YLj9x,7r/2pqnpk1/2np1b2/p3N2Q/4Pp1p/P1PP4/B1r3PP/R1B3RK b - - 0 26,f6e5 h5f7 g7h6 c1f4 e5f4 f7f4,1547,75,96,2248,crushing long middlegame,https://lichess.org/ifQqwxpW/black#52
YLjCl,3b4/rB4k1/P5p1/2p2p2/3n4/5P1P/3B1P2/1R4K1 w - - 3 39,d2f4 d4e2 g1h1 e2f4,1253,81,95,255,advantage endgame fork short,https://lichess.org/tAWORLK4#77
YLjnm,r4rk1/p1q2ppp/2pb4/3pN3/3QnB2/8/PPP2PPP/R3R1K1 w - - 1 16,f2f3 d6c5 d4c5 e4c5,1503,77,94,233,crushing middlegame pin short,https://lichess.org/N2ZMEmB1#31
YLjqM,2N3r1/3Q4/p3P3/kp1pP1K1/4q3/6P1/8/2R5 w - - 11 46,g5f6 e4f3 f6e7 f3f8,2350,85,89,233,dovetailMate endgame mate mateIn2 short,https://lichess.org/c4WqBehi#91
YLjxi,8/pp4pk/7p/5N2/P3r2P/8/2Q3PK/4q3 b - - 0 32,g7g6 c2c7 e4e7 c7e7 e1e7 f5e7,1570,137,75,26,crushing endgame long,https://lichess.org/BqOE4o7F/black#64
YLjyr,8/8/2p1bkp1/p7/3p4/PnNP1K2/1rP2PPP/2R1R3 b - - 1 26,b3c1 c3e4 f6g7 e1c1,1497,77,90,352,advantage endgame intermezzo short,https://lichess.org/374g3fqK/black#52
YLjzx,r2r2kb/2q2p1p/2bN2pB/p3p1P1/Pp2P3/1P3P2/1P1Q3P/1K1R2R1 w - - 1 28,d6b5 c6b5 a4b5 d8d2,1400,91,86,35,crushing middlegame short,https://lichess.org/iapGDSwE#55
YLk6f,6k1/2pRRpp1/2P4p/1P6/r7/2p2P2/2P3PP/2K5 w - - 0 30,d7c7 a4a1,959,96,84,54,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/xz9UiYqM#59
YLkAa,r1bq1bk1/pp1p1p2/2n1n1p1/4PN2/6QP/2N5/PPP3P1/R3KB1R w KQ - 0 15,c3d5 d8a5 d5c3 a5e5,1693,77,86,248,advantage fork opening short skewer,https://lichess.org/b4N3AcNH#29
YLkBG,1r2n2k/p5pp/1p6/2pQP1q1/8/2P3R1/PP3P2/5K2 b - - 5 26,b8d8 d5f7 e8d6 e5d6,1500,500,100,0,endgame equality short,https://lichess.org/zGqbv49n/black#52
YLkJ5,7k/p5pp/1pnq1p2/8/Q7/2Pn1B1P/PP3PP1/6K1 b - - 0 29,c6e5 a4e8 d6f8 e8f8,865,81,100,52,endgame mate mateIn2 short,https://lichess.org/pn5WMaCD/black#58
YLkPf,8/6R1/5kP1/7R/4P3/5P2/2rr2PK/8 w - - 1 52,h5h7 d2g2 h2h3 f6g5 f3f4 g5f4,1500,500,100,0,endgame equality long rookEndgame,https://lichess.org/Ar194PXQ#103
YLkwN,4rrk1/pp3ppp/8/2pQn3/3p4/1B5P/Pq3PP1/4RK1R b - - 1 20,e5d3 d5f7 g8h8 e1e8,1955,84,86,36,crushing kingsideAttack master middlegame pin short,https://lichess.org/vGWOPuFO/black#40
YLkxu,r4r2/pbqn1pk1/1p1b1p1p/2p3p1/3P3P/1PPBB3/P2QNPP1/R4RK1 w - - 1 16,h4g5 d6h2 g1h1 h6g5,2086,78,90,387,crushing intermezzo middlegame short,https://lichess.org/DH1EOHy7#31
YLkyG,r1bq1rk1/pp3pp1/2nbpn1p/3pN3/3P1P2/2PB4/PPQ3PP/RNB2RK1 b - - 1 10,c6e5 f4e5 d6e5 d4e5,1387,90,30,75,advantage fork opening short,https://lichess.org/JgGD5sOD/black#20
YLl7i,6k1/ppb1rp2/2p5/3p1R2/4p1P1/1P6/P3K1P1/7R b - - 7 32,c7g3 f5g5 g8f8 h1h8,1066,76,100,325,endgame mate mateIn2 short,https://lichess.org/eohIZng3/black#64
YLlCV,6k1/1q3pp1/p1N1p2p/Pp1n4/1Pp5/2N1P1PP/2P2P1K/3Q4 b - - 0 26,d5c3 d1d8 g8h7 c6e7 b7e7 d8e7,1652,74,93,678,crushing endgame kingsideAttack long quietMove,https://lichess.org/slDOIGfQ/black#52
YLlDc,1rr3k1/1q3pb1/3p1npp/1B1Pp3/1n2P3/2N1B2P/4QPP1/1R3RK1 w - - 5 25,b5a6 b7a6 e2a6 b4a6,1412,77,77,84,advantage middlegame short,https://lichess.org/bXZCGG4O#49
YLlDm,4r1k1/R3Rp1p/p1rp2pB/8/2P3P1/2n4P/P4P2/6K1 b - - 0 28,e8e7 a7a8 c6c8 a8c8 e7e8 c8e8,1010,80,100,179,endgame long mate mateIn3,https://lichess.org/4GTHHYSm/black#56
YLlKI,6k1/1p3pp1/pNp1p3/2P1q3/1P3Q1R/5P1K/3r4/8 b - - 8 37,e5e2 f4b8 d2d8 b8d8,1153,76,94,615,endgame mate mateIn2 short,https://lichess.org/rM1jwjZK/black#74
YLlNd,r3k2r/ppp1qppp/2n1pn2/3p4/3P4/2PQPNP1/PP1N1PP1/R3K2R b KQkq - 2 10,c6a5 d3b5 c7c6 b5a5,954,76,100,268,advantage fork middlegame short,https://lichess.org/CzIqYshM/black#20
YLlUL,1r4k1/p1b2ppp/2B2q2/8/1PPp4/P5Pb/5P1P/RN1Q2K1 w - - 1 23,d1f3 f6h6 b1d2 h6d2,2091,104,69,35,advantage middlegame short,https://lichess.org/WrvtRd6p#45
YLlbj,3q3k/6p1/p1p4p/2pB1p1P/2P2P2/7P/Pr6/4RQK1 w - - 0 31,d5e6 d8d2 e1e2 d2e2 f1e2 b2e2,2091,76,90,76,crushing endgame long,https://lichess.org/4HAuWbED#61
YLldn,7k/p1p3pP/1p1b2P1/3P2K1/5r2/4QB2/PP5r/8 b - - 5 41,h2h4 e3e6 f4f8 g5h4,2200,86,79,51,crushing endgame short,https://lichess.org/gi06SaLw/black#82
YLlpL,k3q2r/p7/QnpB1p1p/4n1p1/8/2N5/PPP2PPP/2K1R3 w - - 0 23,c3a4 e5d3 c2d3 e8e1,1117,76,92,703,advantage discoveredAttack middlegame queensideAttack short,https://lichess.org/jEbpN6Jw#45
YLlrp,2b2r1k/1Rp3p1/p1Pp3p/4p3/7P/P1P2p2/B2K1B2/3Q3q b - - 9 28,h1d1 d2d1 c8b7 c6b7,810,79,100,151,advancedPawn advantage endgame short,https://lichess.org/tu5n96Ri/black#56
YLm5c,1rb2r1k/5ppp/p1qb4/1p1p4/5P2/4BB2/PPP2QPP/3R1R1K b - - 1 18,c6c2 f2c2,1503,90,-12,28,crushing hangingPiece middlegame oneMove,https://lichess.org/tVv08vuZ/black#36
YLmHI,3R4/p3Bppk/4p2p/8/8/P2r2q1/1P6/1Q4K1 w - - 16 40,g1h1 g3f3,2284,180,-47,8,crushing endgame oneMove,https://lichess.org/gWG308ss#79
YLmKY,r3nr2/1p4bk/p2p3p/1P1Pp3/4Ppq1/2N5/P1QB1PP1/2R2RK1 w - - 0 23,c2d3 f4f3 d3f3 f8f3,1319,96,76,23,crushing middlegame pin short,https://lichess.org/gB2HvCdO#45
YLmX9,1r5r/p1p1k1pp/2B2p2/1P2p3/P1b1P3/8/3N1PPP/3RK3 b - - 0 21,b8d8 d2c4 d8d1 e1d1,708,114,87,43,advantage endgame hangingPiece short,https://lichess.org/yTIa4YVh/black#42
YLmi1,4rr2/p2q1p1k/1p5p/3p1BpQ/3B4/P1P3nP/1P4P1/R4RK1 b - - 0 25,g3f5 h5g4 e8e4 g4f5 d7f5 f1f5,2065,82,91,121,crushing long middlegame,https://lichess.org/qa4JpJJG/black#50
YLnIR,3r4/pp3pkp/5pn1/8/2p2q2/6N1/P1P1Q1PP/4R2K b - - 2 25,d8d2 g3h5 g7h6 h5f4,1329,75,98,2241,crushing endgame fork master masterVsMaster short,https://lichess.org/msbSsbxl/black#50
YLnVr,r2q1rk1/p3pp1p/6pb/1B1pn3/N4P2/1PB3Q1/P1P3PP/2KR4 b - - 0 19,e5d7 g3h4 h6g7 c3g7 g8g7 d1d5,2482,96,91,213,advantage long middlegame,https://lichess.org/t8ppn1cs/black#38
YLndK,r2q1rk1/2pnb1pn/p2p2b1/1p1Pp2p/1P2P3/2P2N2/P1B2PKN/R1BQ2R1 b - - 3 21,h7g5 c1g5,2193,84,86,532,advantage middlegame oneMove,https://lichess.org/Reh3dD1F/black#42
YLngv,6k1/5p2/6p1/P2R4/7p/7r/1P6/2K5 b - - 0 30,h3b3 d5d8 g8h7 a5a6 b3b4 a6a7,2159,77,85,181,advancedPawn crushing endgame long rookEndgame,https://lichess.org/E4gAOX3q/black#60
YLnlR,8/2B1b3/4Pp2/1k1p1Pp1/2pP2P1/2K5/8/8 b - - 14 44,b5a4 c7b6 a4b5 b6c5 e7c5 d4c5,1791,76,88,230,bishopEndgame crushing endgame long quietMove,https://lichess.org/qLwMvfGw/black#88
YLo8s,3k3r/1q2bp1p/1r1p2p1/4p3/2Q1P3/5P2/PP3P1P/R1R3K1 b - - 1 22,b6c6 c4c6 b7c6 c1c6,733,84,100,168,crushing middlegame short,https://lichess.org/iTB2tO6U/black#44
YLoQo,r1bqk2r/pp2bppp/2n5/1Bp5/3pn3/3P1N2/PPP1QPPP/R1B1K2R w KQkq - 0 10,e2e4 d8a5 c1d2 a5b5,1294,77,94,471,advantage fork opening short,https://lichess.org/bf0g1Mvq#19
YLoRP,rn1q1rk1/p4pp1/2p4p/8/1p2Nnb1/5N2/PP2BPPP/R2Q1RK1 w - - 0 16,d1d8 f4e2 g1h1 f8d8,1405,74,97,3698,crushing hangingPiece intermezzo middlegame short,https://lichess.org/rbkYFwcR#31
YLoaf,rnbqkbnr/pppp1ppp/8/7Q/4Pp2/8/PPPP2PP/RNB1KBNR b KQkq - 1 3,g7g6 h5e5 d8e7 e5h8,1061,85,25,109,advantage fork opening short,https://lichess.org/NptWQN2e/black#6
YLong,5rk1/pbpp4/1p3qp1/2nP1pBp/2P4P/P1N3P1/1P5K/4RQ2 b - - 1 25,f6f7 e1e7 f7e7 g5e7,1319,76,98,2337,crushing middlegame short trappedPiece,https://lichess.org/TiCd2kRN/black#50
YLot9,1r4k1/2R4R/p7/2p3Pn/2Pp2K1/r7/P7/8 w - - 0 42,g4h5 a3h3 h5g4 h3h7,1017,78,92,249,crushing endgame rookEndgame short,https://lichess.org/oPrgosA2#83
YLouD,r3k2r/ppbn1ppp/2p2n2/4q3/1PB1P3/P1N2Q1P/1B3PP1/R2R2K1 w kq - 0 16,a1b1 e5h2 g1f1 d7e5,1908,74,95,1542,crushing middlegame short,https://lichess.org/4fHRNyej#31
YLoxU,rnbqk2r/ppp2ppp/3b4/8/8/2N2Nn1/PPPP2PP/R1BQKB1R w KQkq - 2 7,h2g3 d6g3 e1e2 d8e7,1097,76,88,450,crushing opening short,https://lichess.org/bSGEKiV2#13
YLpVN,4r3/4r3/pp4np/2ppp2k/6RP/P2PRP2/1PP4K/2N5 b - - 0 34,g6h4 h2h3 e7g7 g4h4,2307,79,91,584,advantage endgame intermezzo short,https://lichess.org/5T1l5zqG/black#68
YLpVw,8/pp4r1/2p1rk1R/4R3/8/5K2/PP6/8 b - - 1 39,g7g6 e5e6 f6e6 h6g6,1752,75,91,718,attraction crushing endgame rookEndgame short,https://lichess.org/yUYzt3Xg/black#78
YLq2u,2r2k2/1p3ppp/p3p2n/4P3/2q2PPQ/P1N4P/1P6/3R2K1 b - - 2 26,c4f4 d1d8 c8d8 h4d8,1194,101,46,20,endgame mate mateIn2 short,https://lichess.org/O3AlRUVj/black#52
YLq8V,r3kb2/1q2p3/pp2Qp2/2pR1Prp/2P5/P5P1/1P5P/4R1K1 b - - 1 27,h5h4 e6f6 g5g7 f6h4 g7f7 f5f6,2045,98,71,32,crushing long middlegame pin skewer,https://lichess.org/EJGqqjZ6/black#54
YLqDy,r4rk1/1pp3p1/p2p1p1Q/1b1P1q2/7B/8/PPP2P1P/2KR2R1 b - - 5 21,f8f7 g1g6 f5g6 h6g6,2224,83,83,80,crushing middlegame pin short,https://lichess.org/bCKO5E6I/black#42
YLqEQ,r1br2k1/3qpp1p/p1p3pB/6N1/2pb3R/5Q2/PP3PPP/R5K1 b - - 1 17,d7f5 h4f4 d4b2 f4f5,1924,76,92,431,advantage master middlegame short,https://lichess.org/P8DrnFqv/black#34
YLqSo,4r1k1/1Rbqn1pp/Q1p2p2/2Pp4/3P4/2N1N1P1/5P1P/6K1 b - - 5 27,g7g6 a6a7 e8c8 c3a4 d7d8 a4b6,1964,141,71,10,crushing long middlegame quietMove,https://lichess.org/QdvaVWB0/black#54
YLqhF,r1b1kb1r/1pp2ppp/p1n1pn2/8/2q5/P1N1BQ2/1PP1NPPP/2KR3R b kq - 3 10,b7b5 b2b3 c4c3 e2c3,1598,87,75,34,advantage middlegame short,https://lichess.org/4u7b5CGg/black#20
YLqwD,7k/6p1/3p3p/P7/2B3Q1/P7/2P2qPP/7K w - - 1 33,c4d3 f2e1 d3f1 e1f1,1046,75,100,124,endgame mate mateIn2 short,https://lichess.org/IRhOKpxc#65
YLr5q,6r1/pppq1p1k/4bp1p/2b1pPrP/8/P1PB2N1/1P1Q1PPK/R4R2 b - - 0 22,e6f5 d3f5 d7f5 g3f5,1095,78,100,155,crushing fork middlegame short,https://lichess.org/QjfQpMkM/black#44
YLr65,4r1k1/pp3p1p/q1p5/2bp2N1/4n3/1PP4N/P1Q3PP/3R3K b - - 0 24,e4g5 h3g5,849,114,65,26,crushing middlegame oneMove,https://lichess.org/XPxsHEMO/black#48
YLrWo,r1b2rk1/pp3p1p/2n2p2/1q1B4/8/5N1P/PP3PP1/R2Q2KR w - - 1 16,b2b3 f8d8 d5f7 g8f7,1584,76,93,849,advantage middlegame short,https://lichess.org/6rZDQyyu#31
YLrXp,8/1b3p2/p2k3p/1p6/3P4/P5rP/1PB5/2R2K2 w - - 0 31,c2f5 g3f3 f1e2 f3f5,1311,75,100,1028,crushing endgame fork short,https://lichess.org/ciEsmIhb#61
YLrgX,r4rk1/pp3ppp/4p3/2qp3N/2n5/2P1P3/PP2Q1PP/4RRK1 w - - 1 21,h5g7 g8g7 e2g4 g7h8,1592,74,92,222,advantage hangingPiece middlegame short,https://lichess.org/esfzpSvf#41
YLriT,1R3rk1/2P2p2/3np3/p2p2p1/P5p1/2b3P1/5P1P/1R4K1 b - - 2 37,d6c8 b8c8 f8c8 b1b8 c8b8 c7b8q,1055,75,100,196,advancedPawn clearance crushing endgame long pin promotion sacrifice,https://lichess.org/pJUXuX0h/black#74
YLrjR,1r2k1r1/3p1p2/5N1p/4P3/2pp1qP1/2P4P/1P6/R2Q3K b - - 0 27,e8e7 f6d5 e7f8 d5f4,1452,78,77,262,crushing endgame fork short,https://lichess.org/OthEi3K3/black#54
YLrwE,r2q1r1k/3p1pp1/b3pN1p/p3P1N1/P1pp1P1Q/8/1PPb2PP/R4RK1 b - - 1 18,d2b4 f6g4 f7f6 g4h6,2445,89,84,57,advantage middlegame pin short,https://lichess.org/j10Q1jvf/black#36
YLsC8,3rr1k1/p4ppp/3P4/1p6/4R3/2P2Q2/Pq3P2/3R2K1 b - - 1 24,b2a2 e4e8 d8e8 d6d7,1627,76,95,2184,advancedPawn crushing endgame short,https://lichess.org/SP4ty9xz/black#48
YLsD0,r4Bk1/ppp2pp1/7p/PP2p1qb/2B1Pn2/1QP4P/3N1RP1/R5K1 w - - 1 20,c4f1 f4h3 g1h2 h3f2,1445,74,100,1753,advantage kingsideAttack middlegame pin short,https://lichess.org/SloPb2P6#39
YLsDv,4r1k1/Q4ppp/8/3r4/3P4/1P2PP1q/P2N3P/R4RK1 w - - 1 26,a1e1 d5g5 g1h1 h3g2,1177,76,100,299,mate mateIn2 middlegame short,https://lichess.org/7mOJqd2r#51
YLsKc,r7/6k1/8/p2B4/1p3P2/4P1P1/5K2/8 b - - 3 52,a5a4 d5a8 b4b3 a8d5,2072,75,97,1446,crushing endgame hangingPiece short,https://lichess.org/v7KLZcT1/black#104
