PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
Xgox3,2r3k1/pb4pp/1p2p2r/4Q3/3P4/3BP3/PP4q1/4KR2 b - - 1 29,h6h2 e5e6 g8h8 e6c8 b7c8 f1f8,1421,75,92,81,long mate mateIn3 middlegame sacrifice,https://lichess.org/xrkSFQWC/black#58
Xgp9f,r4r2/5p1k/p2p3p/4p1RQ/4P3/6R1/1P2KP2/2q5 b - - 3 32,c1b2 e2f1 b2c1 f1g2 c1g5 g3g5,1656,76,88,100,advantage defensiveMove endgame long pin,https://lichess.org/HHUNgsGv/black#64
XgpJ8,8/8/8/5k2/2P3p1/8/2K5/8 w - - 0 54,c4c5 g4g3 c5c6 f5e6 c6c7 e6d7 c7c8q d7c8,2051,75,93,2298,crushing endgame pawnEndgame veryLong,https://lichess.org/Mk26r9TZ#107
XgpLR,6k1/6b1/pq1p1rP1/1p5Q/3p1r1P/8/PPP5/1K2R3 b - - 2 27,b6c5 e1e8 f6f8 h5h7,1674,74,98,1399,endgame mate mateIn2 short,https://lichess.org/tQfZnvta/black#54
XgpMd,r1b5/1k6/p2Qp3/1p2PpP1/4pP2/1KP5/PP6/R1B4q w - - 10 35,d6c5 h1d1 b3a3 d1a4,1188,77,99,1399,endgame mate mateIn2 short,https://lichess.org/N9jTMyWM#69
XgpcS,r1bqkb1r/1p1n1ppp/p3pn2/3p2B1/3P4/1B6/PPP1QPPP/RN2K1NR w KQkq - 2 8,b3d5 d8a5,1424,77,88,354,advantage oneMove opening,https://lichess.org/8blmqDBU#15
XgpeG,8/8/8/p7/P1R4P/5k2/r7/5K2 w - - 15 66,h4h5 a2a1 c4c1 a1c1,1251,87,85,47,endgame mate mateIn2 rookEndgame short,https://lichess.org/0CjDKBur#131
Xgpw6,3k4/1p2n3/3p1BQ1/p2P2K1/2p2P2/P7/1P4q1/8 w - - 7 45,g5h6 g2g6,1031,233,-100,5,endgame mate mateIn1 oneMove,https://lichess.org/d6l3OgFX#89
XgqFn,2r1r1k1/3Q1ppp/8/2b2N2/8/8/P3qPPP/R4RK1 w - - 2 29,a1c1 c5f2 g1h1 c8c1,1411,75,96,1814,crushing discoveredAttack middlegame short,https://lichess.org/afqrjgt9#57
XgqPO,4r1k1/pp3p2/2p3r1/4pNq1/4P3/1P1P3Q/1PP3PP/5R1K w - - 15 27,f1f3 g5c1 f3f1 c1f1,1116,80,73,54,endgame kingsideAttack mate mateIn2 short,https://lichess.org/DYECbpaY#53
Xgqb1,8/b5p1/2N1p2p/P5k1/4P3/3K4/8/8 b - - 2 54,a7g1 c6d4 g5f6 a5a6 e6e5 a6a7 g1d4 a7a8q,2073,76,92,1152,advancedPawn crushing endgame promotion veryLong,https://lichess.org/CUlPlLb4/black#108
XgqfK,1r3qr1/1bR1pk2/3p1p2/1Q1P1N1p/4np2/7P/PP4PK/5R2 b - - 1 27,g8g2 h2g2 f8g8 g2h2,1567,108,67,12,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/5bd3xRAi/black#54
Xgqhb,r2q1r2/1b2ppkp/p5p1/1p1N4/3Q4/8/PPP2PPP/R3R1K1 b - - 1 16,f7f6 e1e7 d8e7 d5e7,1195,78,94,152,crushing fork middlegame short,https://lichess.org/5v9BZyTx/black#32
XgqrL,1k3r2/1p6/p2p1P2/4p2B/2n1P3/4Q3/1qPR3P/3K1R2 w - - 0 34,e3b3 b2a1 d1e2 a1f1 e2f1 c4d2 f1g2 d2b3,1815,218,47,4,attraction crushing fork middlegame veryLong,https://lichess.org/Nv1jWkft#67
Xgqtv,rnbqkb1r/pppppp2/7p/4B1p1/3Pn3/4P3/PPP2PPP/RN1QKBNR b KQkq - 4 7,f7f6 d1h5,1070,80,77,116,mate mateIn1 oneMove opening,https://lichess.org/ffiKU6HY/black#14
Xgr2d,8/2R3pp/p4rk1/1p2N1b1/8/P3p3/1P2K1PP/8 b - - 1 36,g6h6 e5g4 h6g6 g4f6,1105,175,-14,6,crushing endgame fork short,https://lichess.org/y7ACZ51t/black#72
Xgr9F,r3kb1r/1p1b1pp1/3p4/1N2pP1p/4n3/4B2P/PPP3P1/R3KB1R b KQkq - 1 15,f8e7 b5c7 e8d8 c7a8,958,77,100,123,advantage fork middlegame short,https://lichess.org/4VBGUyfk/black#30
XgrAy,5rk1/pp1Qp3/2p3p1/3p4/8/1P6/P1P3PP/R4q1K w - - 2 21,a1f1 f8f1,600,99,68,234,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/JYISPYCP#41
XgrDV,3r4/1b4kp/p1p1pqpN/8/1P1r4/2Q4R/PP3PPP/3R2K1 w - - 6 28,d1d3 d4d3 c3f6 g7f6 h3d3 d8d3,1218,159,79,6,crushing long middlegame,https://lichess.org/nNghPbJp#55
XgrPU,2rqk2r/4bppp/4pn2/1BPp4/P4B2/1QN2P2/1P1K1P1P/7R b k - 2 18,f6d7 c5c6 c8c6 b5c6,1532,75,96,2154,advantage middlegame short,https://lichess.org/AfG1Jcek/black#36
Xgran,5R1R/3k4/2p5/1p1p2PK/1P1Nr3/2r5/8/8 b - - 2 39,e4d4 h8h7 d7d6 f8f6 d6e5 h7e7,1832,75,95,1106,endgame long mate mateIn3 rookEndgame,https://lichess.org/43ZzDDBX/black#78
XgrhO,r4rk1/2pq1pp1/1p1p4/4PNp1/P1P2n2/7P/2Q2PP1/R2R2K1 b - - 8 28,d7c6 f5e7 g8h8 e7c6,1027,78,100,233,crushing fork middlegame short,https://lichess.org/iYFLabad/black#56
Xgryi,r2q1r2/3b1pkp/p2pp1p1/1p4Pn/4P3/4NP2/PPPQ3P/1K1R1B1R b - - 1 16,d8g5 e3f5 g5f5 e4f5,1575,83,65,41,crushing middlegame short,https://lichess.org/nWHEHeis/black#32
Xgs7X,8/3P4/1k2K3/1P3p2/2B5/5r2/6p1/8 b - - 0 53,b6c7 b5b6 c7b6 d7d8q,1643,75,93,368,advancedPawn attraction crushing deflection endgame master promotion short,https://lichess.org/0feTazmg/black#106
XgsEv,r5k1/1b4pp/2p2q2/pp1p4/3P4/P2QPB2/1P4PP/5RK1 b - - 0 25,a8f8 f3d5 c6d5 f1f6,1318,78,70,148,crushing discoveredAttack endgame kingsideAttack short,https://lichess.org/cVzVqTPV/black#50
XgsG6,3r2k1/p2P1ppp/bp3r2/2p1Nq1n/2P5/1PN5/P5PP/R2QR1K1 w - - 1 24,c3d5 f5f2 g1h1 h5g3 h2g3 f6h6 d1h5 h6h5,1337,75,78,292,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/oWSLwhll#47
XgsPu,r4rk1/pp3ppp/4b3/2qpR3/2B5/3P4/PPPQ1PPP/R5K1 w - - 0 16,e5g5 f7f6 g5h5 g7g6 c4d5 e6d5,2104,76,90,174,advantage long middlegame,https://lichess.org/Z0C5kRhl#31
XgsRz,3rr3/ppk4p/3b2p1/2p5/3n1P2/2N3PP/PPPP4/R1BKR3 w - - 3 19,d2d3 e8e1 d1e1 d4c2 e1d2 c2a1,1338,76,90,207,advantage attraction fork long middlegame,https://lichess.org/FvJ7vIJ3#37
Xgsbz,1R6/8/5r2/8/8/6K1/6p1/6k1 b - - 7 72,f6f1 b8b2 g1h1 b2g2 f1g1 g2g1,1500,500,100,0,endgame equality long rookEndgame,https://lichess.org/i6SDu86v/black#144
Xgsio,2br2k1/4p3/p2p1pPR/2pP2N1/2P1P3/Pr4K1/6P1/7R w - - 2 29,g3f4 f6g5 f4g5 b3g3 g5f4 g3g4 f4e3 g8g7,1948,76,81,95,advantage attraction endgame veryLong,https://lichess.org/74FMiQ4p#57
Xgsu9,6k1/R5pp/p7/8/2P5/1P4Pb/P5rP/R5K1 w - - 3 29,g1f1 g2a2 f1g1 a2a1,1377,76,83,166,advantage discoveredAttack endgame short,https://lichess.org/HPL86hHD#57
XgtUE,4B3/2p5/3q2pk/pP1P1p1p/5P2/4Q1Pb/6rP/3R3K b - - 1 37,g2b2 e3d4 d6f8 d4b2,2253,80,91,238,crushing endgame short,https://lichess.org/unAL8nBy/black#74
XgtWU,4r1k1/1Q4p1/p3b2p/4P1p1/2q2p2/P1B5/1P4PP/3R3K b - - 0 31,e6g4 e5e6,1775,74,92,795,crushing endgame oneMove,https://lichess.org/UdWbFugM/black#62
Xgtod,r1b2rk1/p3qpp1/4p2p/2p1P3/2P1Q3/3B2B1/PP4PP/1K1R4 b - - 1 25,c8b7 e4h7,980,83,95,267,mate mateIn1 middlegame oneMove,https://lichess.org/kqZ7okFU/black#50
XgtsS,r1b1k2r/pppp1Npp/2n5/2b1p3/2B1n2q/5QP1/PPPP1P1P/RNB1K2R b KQkq - 0 7,c5f2 f3f2 e4f2 g3h4 f2h1 f7h8,2048,76,80,160,advantage long opening,https://lichess.org/ggzmGbiE/black#14
XgtuM,r4rk1/1pqbbppp/4p3/p2pR2N/P7/1RPB4/5PPP/2BQ2K1 b - - 0 19,c7e5 c1f4 e5f4 h5f4,1914,74,94,825,advantage middlegame short trappedPiece,https://lichess.org/5ZStnzNF/black#38
XguGt,3R4/p5pk/7p/5N2/P1p1n1P1/1r2P2P/K7/3R4 w - - 2 33,d1d7 e4c3 a2a1 b3b1,1298,76,96,330,arabianMate endgame mate mateIn2 short,https://lichess.org/TwVIjNgV#65
XguUr,3rkr2/6Qp/p1p5/4n3/3q4/8/PP1b1PPP/R1B2RK1 w - - 0 18,c1d2 e5f3 g1h1 d4g7,1681,74,91,296,crushing discoveredAttack middlegame short,https://lichess.org/LGDOtnzJ#35
XgugP,2kr3r/1bp2R2/1p1p2p1/pP1P3p/P1Pq4/3B3P/3Q2P1/5R1K b - - 3 27,g6g5 d3f5 c8b8 d2d4,1181,76,99,1320,crushing discoveredAttack middlegame short,https://lichess.org/bIp8cGkC/black#54
XgulA,2kr3r/pppq2p1/2n1pn1p/8/1b1pP2P/1Q1N1P2/P2P2P1/RNB1K2R b KQ - 1 16,b4a5 d3c5 a5b6 c5d7,1164,75,89,401,crushing middlegame short,https://lichess.org/M2gxRgON/black#32
Xguw1,7K/6P1/5qk1/8/8/1Q6/8/8 w - - 14 70,b3b7 f6h4 h8g8 h4d8,2117,77,90,268,endgame mate mateIn2 queenEndgame short,https://lichess.org/8UBdL0NM#139
XguwE,R7/P5k1/6p1/6Kp/r4P1P/8/8/8 w - - 6 70,f4f5 a4g4,1011,77,100,545,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/3WIONffw#139
XgvAv,r1bqkb1r/1p1n1ppp/p4n2/4pN2/8/1NR1BQ2/PPP3PP/2K4R b kq - 3 16,f8e7 f5g7 e8f8 e3h6,1608,78,70,60,crushing defensiveMove middlegame short,https://lichess.org/qsoJm2oM/black#32
XgvWq,3R4/pp3kp1/4p2p/4n3/1q2B3/2r1pP1P/P5P1/3Q3K b - - 3 29,b4b2 d1d6 c3c1 h1h2,2230,76,96,826,crushing endgame short,https://lichess.org/qAzRZrsd/black#58
Xgvzs,2kr3r/ppp2ppp/1b6/3pPq2/3Pn3/BQ3P2/P5PP/RN1R2K1 b - - 0 16,f5e5 b3b6 a7b6 d4e5,1795,75,89,371,advantage middlegame short,https://lichess.org/zJwPTdWL/black#32
Xgw12,8/3b1k1p/3p1pq1/3P2p1/8/2P2N2/1P1Q1PPP/6K1 w - - 0 31,f3d4 g6b1 d2c1 b1c1,600,98,90,265,backRankMate endgame mate mateIn2 short,https://lichess.org/1pN1FwXG#61
Xgw2n,6k1/1p4pp/4p3/1qPbNp2/r2Pp3/4P3/5PPP/1R4K1 w - - 0 28,b1b5 a4a1 b5b1 a1b1,627,93,100,127,backRankMate endgame mate mateIn2 short,https://lichess.org/7D8bmPhI#55
Xgw3D,1k1r1b2/2p3p1/2n1p2p/1B2Pp2/P3bP2/2p1BN2/1P4PP/2K1R3 w - - 0 25,b2c3 f8a3,1187,78,95,176,mate mateIn1 middlegame oneMove,https://lichess.org/3R2RTTfO#49
Xgw8a,2rq3r/pp3pk1/2bQ1p1P/6p1/4P3/1P3N2/PP6/1K1R3R b - - 0 24,g7h7 f3g5 f6g5 d6e5 d8g8 d1d6,2150,84,84,87,advantage clearance long middlegame sacrifice,https://lichess.org/GzBtgfX2/black#48
Xgwa7,8/7p/3Q1kpP/p7/2pP4/2P3P1/P3q1b1/6K1 b - - 5 41,f6g5 d6f4 g5h5 f4h4,1264,74,91,267,endgame mate mateIn2 short,https://lichess.org/2LIMHBc6/black#82
Xgwds,2r3k1/1p4pp/1b3p2/5Q2/pP1p1P2/P4qPP/3B1P2/R5K1 b - - 1 30,c8c6 f5d7 h7h6 a1e1,2459,107,90,303,crushing defensiveMove endgame short,https://lichess.org/hp7CWjsy/black#60
Xgwfi,3r2k1/8/p1q4p/2b2Qp1/8/1Np4P/P4PP1/4R1K1 b - - 0 31,d8f8 f5c5 c6c5 b3c5,1618,75,93,850,advantage endgame short,https://lichess.org/X3idzMG2/black#62
XgwgK,8/8/4k1pp/1P1p4/5Q2/5K2/3q2PP/8 b - - 0 52,d2f4 f3f4 g6g5 f4e3,1701,80,70,41,crushing defensiveMove endgame short,https://lichess.org/Mgxj6uUE/black#104
Xgx0l,8/p3b3/5B2/4P1p1/Pk3pP1/2pK3P/8/8 b - - 1 48,b4b3 f6e7 c3c2 e7a3 b3a3 d3c2,1762,76,95,2307,bishopEndgame crushing deflection endgame hangingPiece long quietMove,https://lichess.org/43m3LcBt/black#96
Xgx6G,1Q6/P2b2rk/2p5/3ppp2/1P1q3p/5P2/5nPK/2N2R2 w - - 0 41,a7a8q d4f4 h2g1 g7g2 g1g2 f4g3,1940,75,96,1333,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/4HazknoU#81
Xgx8O,8/8/1p1p4/p5R1/P1nP3P/2P3B1/2P2p2/3K1k2 w - - 0 46,g5f5 c4e3 d1d2 e3f5 g3f2 f1f2,1500,500,100,0,endgame equality fork long,https://lichess.org/0khSe9vV#91
Xgx9E,4rrk1/pppq2pp/1b1p1pb1/3P4/4NQ1B/P4P1P/1P4P1/3RR2K b - - 2 24,d7a4 e4f6 g7f6 f4a4,1619,74,94,788,crushing discoveredAttack middlegame short,https://lichess.org/MmnWSqB8/black#48
XgxK3,6k1/2q2pp1/3p3p/2pQ3B/3bPP2/r7/6PP/5R1K b - - 2 26,a3a1 f1a1 d4a1 d5a8 g8h7 a8a1,1712,96,68,33,advantage endgame fork long,https://lichess.org/7QCemZq1/black#52
XgxRC,r1bq1rk1/ppp2pp1/3P2n1/4p1PQ/2B1R3/8/PP3P2/R1B3K1 b - - 0 18,c7d6 h5g6 d6d5 g6h5,1870,183,67,7,crushing middlegame pin short,https://lichess.org/QMchEfgv/black#36
XgxWJ,4r1k1/pb3ppp/1pnN1n2/2p5/B1Pp4/3P1NPq/PP3P2/2RQ2K1 w - - 0 22,d6e8 c6e5 e8f6 g7f6 a4d7 e5d7,2223,80,84,137,advantage long middlegame,https://lichess.org/Zl1RUaM0#43
Xgxy3,6r1/1p6/8/2p1PP1r/p4Kpk/P2P2Rp/1PP4R/8 w - - 1 49,f5f6 g8g5 h2h3 g4h3 g3g5 h5g5,1986,112,76,22,crushing endgame long master rookEndgame,https://lichess.org/vUXD1GzR#97
Xgyha,r4rk1/ppp2pb1/3p1q1p/8/6b1/4PN2/PPPNQP2/2K3RR w - - 5 18,g1g4 f6b2 c1d1 b2a1 d2b1 a1b1 d1d2 b1h1,1406,75,88,269,crushing middlegame queensideAttack skewer veryLong,https://lichess.org/AeeLsDfC#35
Xgyi3,8/8/8/R2B4/6p1/4Pbk1/Pr6/6K1 w - - 5 62,d5f3 b2b1 f3d1 b1d1,1431,96,64,23,endgame master mate mateIn2 short,https://lichess.org/vRKtdHB6#123
Xgynb,r5k1/pp3p1p/8/2Q5/4p3/P1P4P/P6q/1KR5 b - - 6 29,b7b6 c1g1 h2g1 c5g1,1799,107,60,15,crushing endgame short,https://lichess.org/PRLezn7w/black#58
Xgyqe,3r1b1k/6p1/p6p/2N1p3/P4p2/2Pr1P1q/4QPRP/6RK b - - 22 43,d3f3 e2e5 f3g3 f2g3,2236,157,-100,15,crushing middlegame short,https://lichess.org/0y5ze2xB/black#86
Xgz4X,2r3k1/pb3pp1/1p2pn1p/1P6/8/1P2P2P/N3BPP1/3R2K1 b - - 1 20,c8c2 d1d8 g8h7 e2d3 b7e4 d3c2,1402,77,88,293,crushing endgame fork long,https://lichess.org/g9Oqu6bz/black#40
Xgz4u,8/2rkr3/1Q4p1/1p6/4b1N1/P2q4/1P3PPP/4R1K1 b - - 14 40,e4c6 e1e7 d7e7 b6c7,1672,89,65,41,attraction crushing middlegame short,https://lichess.org/J3aaNn9U/black#80
Xgz65,r5k1/3p3q/p2p1rp1/1p6/5pP1/2P2P2/PP1R2K1/3RQ3 b - - 3 30,g8f7 d2d6 f6d6 d1d6,1083,77,89,359,crushing endgame short,https://lichess.org/z7t4kv8L/black#60
XgzD6,5Nk1/4b1pp/p7/1p1qpp2/1P6/P2PQ2P/5Pb1/2R3K1 w - - 0 25,c1c8 e7f8 e3c5 d5c5,1638,76,92,2345,advantage endgame short,https://lichess.org/XIpkKkGa#49
XgzPe,6k1/1p3p2/2q3p1/4R2p/1Pp1P3/2Qr2PP/1P3P2/6K1 w - - 1 36,e5c5 d3c3 c5c6 c3c1 g1g2 b7c6,1971,75,91,314,crushing endgame intermezzo long,https://lichess.org/aGcPBlvP#71
Xgzy5,r7/pp3kp1/5n1p/4q3/6Q1/8/P5PP/R4RK1 w - - 0 22,a1e1 e5e1 g4g7 f7g7,1767,75,94,849,advantage endgame short,https://lichess.org/4XvDakei#43
Xh02N,1kr5/p1q2p2/Qp2p2b/5p2/2p2P2/1P6/P1R5/1K1R4 b - - 0 29,c7f4 c2c4 f4c4 b3c4,1920,82,78,51,crushing endgame short,https://lichess.org/g5jgeMxz/black#58
Xh0AG,8/pp3bpp/2pk1p2/8/3P3P/P2K2P1/1P3PB1/8 w - - 5 29,d3e4 f7d5 e4e3 d5g2,800,81,100,402,bishopEndgame crushing endgame short skewer,https://lichess.org/lAhUoylb#57
Xh0w2,r1q2rk1/p3nppp/bp2p3/3p4/3PnB1N/P1P3P1/2Q1PPBP/R3R1K1 b - - 11 15,c8c3 g2e4 c3c2 e4c2,1471,76,94,2166,advantage middlegame short,https://lichess.org/9MDvc2NT/black#30
Xh17i,8/8/pp4kp/6r1/P5R1/1P4K1/5P2/8 w - - 1 36,f2f3 h6h5 g4g5 g6g5,1302,78,86,446,crushing endgame rookEndgame short,https://lichess.org/dc418Zur#71
Xh1Ep,8/6p1/pP1p3p/8/6P1/1K1pk3/2r5/6R1 b - - 0 42,c2e2 b6b7 e3f2 b7b8q,1673,82,46,40,advancedPawn advantage endgame promotion rookEndgame short,https://lichess.org/ZAcK447a/black#84
Xh1Jg,2r3k1/3q1pbp/2rp1np1/1p2p1B1/2P5/PP2PN1P/4QPP1/2R2RK1 w - - 0 20,c4b5 c6c1 f1c1 c8c1,688,93,67,177,crushing middlegame short,https://lichess.org/9p0UkbsE#39
Xh1OE,8/4n3/6p1/8/1P1kP1P1/7P/1r3P2/5RK1 b - - 0 40,d4e4 f1e1 e4f4 e1e7,1109,76,100,350,crushing endgame short skewer,https://lichess.org/FRE8ltDc/black#80
Xh1kk,8/p3p3/4k3/2ppP3/4n3/1P1N3r/PKP5/5R2 b - - 3 35,c5c4 d3f4 e6e5 f4h3,1403,75,96,874,advantage endgame fork short,https://lichess.org/5SqhbsAB/black#70
Xh1ou,8/Bp6/2k3p1/4pb2/Pb2N3/3R1P2/1PP4r/1K6 w - - 5 33,d3b3 h2h1 b1a2 f5e6,1529,75,100,532,advantage endgame master pin short,https://lichess.org/X0w7Ucvc#65
Xh24o,4r1k1/pp5p/3QB1p1/6q1/1P2P1r1/P5P1/8/1R4K1 b - - 0 26,g8h8 d6d4 g5f6 d4f6,1559,75,96,2789,endgame mate mateIn2 short,https://lichess.org/CakHolc7/black#52
Xh2E5,r2qr1k1/1pp1n1pp/p1p2p2/2b5/3NPP2/2P1B2P/PP2Q1P1/R4RK1 b - - 0 15,e7c8 e2c4 g8h8 c4c5,1653,96,84,54,advantage fork middlegame short,https://lichess.org/PrIu9gsQ/black#30
Xh2M8,r3k2r/p1Qpqppp/1p6/2b5/2B1n3/8/PPP2PPP/R1B2RK1 w kq - 0 12,f1e1 c5f2 g1f1 f2e1,1113,112,83,84,crushing fork middlegame short,https://lichess.org/nRMvVNAS#23
Xh2cQ,r1b1k2r/pp3ppp/3qp3/1B1p4/1b6/8/PP1B1PPP/R2QR1K1 b kq - 0 17,c8d7 b5d7 d6d7 d2b4,1471,88,65,40,advantage middlegame short,https://lichess.org/InCLXTol/black#34
Xh2ha,6k1/R5pp/4r3/2r2p2/2p5/6P1/P5KP/3R4 b - - 1 31,c4c3 d1d8 e6e8 d8e8,931,102,85,53,endgame mate mateIn2 rookEndgame short,https://lichess.org/nKv9t3Fv/black#62
Xh2jV,2r5/kp5p/1Rr3p1/P1P1pp2/2Rb4/B7/5PPP/6K1 b - - 2 33,c6b6 c5b6 a7a6 c4c8,1262,76,97,554,crushing discoveredAttack endgame short,https://lichess.org/6KsKZxTw/black#66
Xh33N,r5k1/1bR2rpp/1p3p2/3pn3/1P3B2/4P3/4BPPP/5RK1 w - - 1 21,f1c1 f7c7 c1c7 a8a1 e2f1 b7a6,1674,74,99,2178,crushing long master middlegame,https://lichess.org/QDsAJ44Y#41
Xh3KG,3r2k1/p4pp1/8/2p4p/8/1P2Q1Pb/P2N1P1P/1q4K1 w - - 9 42,d2b1 d8d1 e3e1 d1e1,660,110,54,31,endgame fork mate mateIn2 short,https://lichess.org/knN5ZywL#83
Xh4BX,2r2rk1/pp1b3p/7p/3p4/3Pp3/PP4P1/5PBP/2R1R1K1 w - - 3 21,f2f3 e4f3 g2f3 f8f3 c1c8 d7c8,1487,131,70,20,advantage endgame long,https://lichess.org/hAiAJ4H2#41
Xh4R6,5k2/1p4p1/2b1p1P1/2P1P1pP/2Bn4/p3N3/6P1/6K1 b - - 1 35,d4e2 c4e2 c6e4 e2c4,1821,74,92,171,crushing endgame hangingPiece short,https://lichess.org/ZP4tyM6C/black#70
Xh4Rd,1r6/5p1k/4p3/p2p3P/7Q/2P1P3/1P3P2/2K3r1 w - - 4 35,c1d2 b8b2 d2d3 g1d1,993,85,100,84,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/O4dyNRrv#69
Xh4eD,1knr3r/8/1RP2p1p/4p1p1/q3P3/4QP2/2P3PP/4B1K1 b - - 0 34,c8b6 e3b6 b8c8 b6b7,1316,77,91,265,endgame mate mateIn2 queensideAttack short,https://lichess.org/mKFCcYft/black#68
Xh4g6,r1bq2r1/p2kbQ2/2p1p3/3p4/5B2/P7/1PPN2PP/R3K2R w KQ - 3 20,e1c1 g8f8 f7h7 f8f4,1479,75,100,3399,advantage middlegame short skewer,https://lichess.org/M3A7Qw40#39
Xh4oR,rn3rk1/pb2qpbp/1pp3p1/4P3/2B1nN2/5N2/PPP3PP/R1BQ1RK1 w - - 3 14,e5e6 e7c5 g1h1 c5c4,1548,78,96,3436,crushing fork middlegame short,https://lichess.org/zbbXXd6x#27
Xh4xj,3r2k1/5pp1/pq5p/1p1pRQ2/2rP4/P1P4P/1P4P1/4R1K1 b - - 0 24,b5b4 e5e8 d8e8 e1e8,1103,122,30,15,endgame kingsideAttack mate mateIn2 short,https://lichess.org/uR44PMNb/black#48
Xh5QD,8/5pk1/1p3p2/5P2/1P1Q2p1/PK4Pp/7P/1q6 w - - 1 40,b3a4 b1c2 a4b5 c2h2,2156,88,72,44,crushing endgame master queenEndgame short,https://lichess.org/xzAlGoP2#79
Xh5T8,1r4k1/1r3pp1/3p1b1p/1q1Pp3/2p1P3/RNPP4/1P4PP/3Q1RK1 w - - 0 27,d3c4 b5c4 b3a5 c4c5 g1h1 b7b2,2188,383,64,3,equality long middlegame,https://lichess.org/mlcIPAJY#53
Xh5bB,8/8/pk5p/1p1p2p1/3P2P1/P1P4P/2K5/8 w - - 6 41,c2b3 b6a5 b3b2 a5a4 b2a2 a6a5 a2b2 b5b4 a3b4 a5b4 c3b4 a4b4,1949,75,94,1142,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/bjQeYbuJ#81
Xh5iz,r3r2k/2pbNppp/3b4/p1pP4/2P5/BP5P/P3RPP1/4R1K1 w - - 0 24,e7f5 e8e2 e1e2 d7f5,1344,74,96,2657,advantage middlegame short,https://lichess.org/2XJMKXFR#47
Xh60l,r5k1/pR3p1p/P1p3pb/q1Pp4/3Pn3/3Q1N1P/4NPP1/6K1 w - - 3 26,f3e5 a5e1 g1h2 e4f2 d3b1 e1e2,1671,97,61,21,crushing deflection kingsideAttack long middlegame,https://lichess.org/9wqVXGQz#51
Xh61w,8/2p5/1p3p2/p3k1pp/PP2P2P/2P1K1P1/8/8 w - - 0 36,e3f3 c7c5 b4a5 b6a5 f3e3 g5h4,2749,99,83,257,crushing endgame long master pawnEndgame,https://lichess.org/qv1TuFSC#71
Xh6FJ,r4r2/pp4kp/2q1bpp1/1P1Np3/2Bn4/2Q5/P1PR1PPP/3R2K1 b - - 0 22,d4b5 c4b5 c6c3 d5c3,1576,76,82,170,advantage middlegame short,https://lichess.org/el4hPTCK/black#44
Xh6OB,2kr1br1/ppp1p3/3q4/4np1p/8/2NPBP1P/PPP3P1/R2Q1RK1 w - - 2 18,e3f4 d6d4 g1h1 d4f4,1570,74,90,307,advantage fork middlegame short,https://lichess.org/vnQXbYzc#35
Xh6VG,r4rk1/5pp1/6qp/3p1N2/1P2P3/P2Q4/3P2PP/R5K1 b - - 1 29,d5e4 f5e7 g8h7 e7g6,1321,130,83,11,crushing endgame fork short,https://lichess.org/h4opVF9I/black#58
Xh6Yc,4r3/4rp2/p4pk1/1p4R1/2p5/P2B2P1/1PP2PK1/7R b - - 5 36,g6g5 f2f4 g5g4 h1h4,1130,78,93,344,endgame mate mateIn2 short,https://lichess.org/BPwBIbET/black#72
Xh6vx,2K5/3P2pk/2R2b1p/1q2p3/8/8/2R2P2/8 b - - 0 56,e5e4 c6f6 g7f6 d7d8q,1560,74,90,393,advancedPawn advantage endgame promotion short,https://lichess.org/xDbaJPlN/black#112
Xh7Cb,6k1/1p2Rpbp/p5p1/P4bB1/3p1KP1/1Pr5/1P4P1/8 b - - 4 35,f5e6 e7e8 g7f8 b2c3,2289,91,64,39,advantage endgame master short,https://lichess.org/aPDTnlnh/black#70
Xh7a7,2kr3r/1ppqn2p/p1np1p2/7B/4PP2/2N5/PPPQ1P2/2KR2R1 b - - 0 18,d7h3 h5g4 h3g4 g1g4,1164,77,98,678,crushing fork middlegame short,https://lichess.org/xaX1gm27/black#36
Xh7he,8/2pR4/1p2Q1qk/4P3/2p3p1/8/P4PPP/6K1 w - - 5 41,e6e7 g6b1 d7d1 b1d1,659,86,87,78,backRankMate endgame mate mateIn2 short,https://lichess.org/xTLnZNg8#81
Xh7w8,5rk1/p1p1r2p/1p1p4/3P1bp1/2PB1n2/2P5/P2K3R/5BR1 b - - 7 27,e7g7 d4g7 g8g7 g1g5,1115,86,93,74,advantage attraction capturingDefender kingsideAttack middlegame short,https://lichess.org/Rs0240CU/black#54
Xh7xl,1k6/ppp1qp1r/5n2/3PBQ2/2PP2p1/6p1/PP4K1/R7 b - - 1 27,h7h5 f5f6 e7f6 e5f6,1704,126,14,14,crushing endgame short,https://lichess.org/Rjwb4moG/black#54
Xh7yB,1q2k3/6pp/1P2pp2/2Qp4/8/4P1PP/5P1K/8 w - - 1 38,c5c7 b8c7 b6c7 e8d7,972,87,89,50,crushing endgame queenEndgame short,https://lichess.org/Zy1UTyKe#75
